ID,Collection,ENS,Minting Date,Tx Count,Power
4820697,0xb7e1023f23895d3c08299ec6af9bf8e4fd09943c,plakhuta.eth,Tue Apr 26 2022 17:35:25 GMT+0200 (Central European Summer Time),1,21
4820571,0x097287549b9b7f0533e4b2145444c97ceeecf1fa,,Tue Apr 26 2022 17:14:30 GMT+0200 (Central European Summer Time),1,2
4820435,0xbb87ab9db7c13d4a7ca9a03ccb5dae3551ec5334,calmon.eth,Tue Apr 26 2022 15:35:00 GMT+0200 (Central European Summer Time),1,16
4820422,0x9b23553b93acb606d6e8ed67584ab935f08b0f0e,thomasch.eth,Tue Apr 26 2022 15:25:40 GMT+0200 (Central European Summer Time),1,8
4820389,0x32d1a64f60d565fe3d1aa6a750ee18eca41c9049,immutbl.eth,Tue Apr 26 2022 14:55:35 GMT+0200 (Central European Summer Time),1,21
4820387,0xb29050965a5ac70ab487aa47546cdcbc97dae45d,tempetechie.eth,Tue Apr 26 2022 14:53:55 GMT+0200 (Central European Summer Time),1,63
4820375,0x8bcf55d82092db6d40e158507e3d80bc0e819fc1,,Tue Apr 26 2022 14:49:00 GMT+0200 (Central European Summer Time),1,3
4820360,0xa376399e4f9df460c5e8daeb1d38ddbc8c31dfe1,,Tue Apr 26 2022 14:44:35 GMT+0200 (Central European Summer Time),1,3
4820290,0xf016f1a4002e6d8f940b7b54854794651e3f48dc,,Tue Apr 26 2022 13:59:25 GMT+0200 (Central European Summer Time),1,1
4820243,0xe611a720778a5f6723d6b4866f84828504657181,q9f.eth,Tue Apr 26 2022 13:45:15 GMT+0200 (Central European Summer Time),1,65
4820233,0xef4965545f010232390ef2e6c2a805e05d317cbe,,Tue Apr 26 2022 13:38:10 GMT+0200 (Central European Summer Time),1,2
4820129,0x58486abe97650fb93481c1f3fb814532774b7ae5,razgraf.eth,Tue Apr 26 2022 12:31:00 GMT+0200 (Central European Summer Time),1,76
4820060,0xf1048afcb005b81afbe5e5854a0d7c6f3fb8af28,,Tue Apr 26 2022 11:38:45 GMT+0200 (Central European Summer Time),1,24
4820059,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,lindajxie.eth,Tue Apr 26 2022 11:38:25 GMT+0200 (Central European Summer Time),1,21
4820048,0x775e7efa5432f03930e7b5f090f503d80c1a8840,,Tue Apr 26 2022 11:28:25 GMT+0200 (Central European Summer Time),1,4
4820041,0x2e8d63d955453e980340dcf80d715ce5a88cdecf,,Tue Apr 26 2022 11:15:20 GMT+0200 (Central European Summer Time),1,1
4820030,0x372af201ccf4e72c60a3ca4c6f0d5df433a32dac,0xholman.eth,Tue Apr 26 2022 10:59:25 GMT+0200 (Central European Summer Time),1,35
4819997,0x09748f07b839edd1d79a429d3ad918f670d602cd,buzov.eth,Tue Apr 26 2022 10:16:40 GMT+0200 (Central European Summer Time),1,16
4819993,0x865528c9f8f7a7869aaaef5cd9cb58c7ce2c37a0,,Tue Apr 26 2022 10:13:00 GMT+0200 (Central European Summer Time),1,1
4819967,0x7a1360a95886470d0575a64e47592075cce901fb,marsella.eth,Tue Apr 26 2022 09:45:45 GMT+0200 (Central European Summer Time),1,8
4819735,0x8cb4674becfe62e23be8936f33c53d7ad785512a,captainjames.eth,Tue Apr 26 2022 08:55:55 GMT+0200 (Central European Summer Time),1,27
4819724,0xca63608615de005339652c0eca93c5836eb0c2bd,gospelofchange.eth,Tue Apr 26 2022 08:51:45 GMT+0200 (Central European Summer Time),1,56
4819720,0x576f1e53afe5e99b2257258c7e3248d3a1822548,norswap.eth,Tue Apr 26 2022 08:49:40 GMT+0200 (Central European Summer Time),1,54
4819705,0xaccdd7e923fc947beb2c71ba1c9975053f6cf8f0,,Tue Apr 26 2022 08:38:15 GMT+0200 (Central European Summer Time),1,2
4819703,0x8f0303b1ca8e1a7a79331de859dfa2b32b75a934,,Tue Apr 26 2022 08:37:20 GMT+0200 (Central European Summer Time),1,1
4819406,0xef4396d9ff8107086d215a1c9f8866c54795d7c7,,Tue Apr 26 2022 05:00:45 GMT+0200 (Central European Summer Time),1,7
4818748,0x818c6337d73b0cbf0d1e2cb56e323ba4879d2391,beckyb.eth,Tue Apr 26 2022 00:51:45 GMT+0200 (Central European Summer Time),1,20
4817266,0xe993486b257cd1481aef74b3b909a2627fc8d305,,Mon Apr 25 2022 22:32:15 GMT+0200 (Central European Summer Time),1,27
4816988,0xa744fa6f4e9751ebbd76d3ca14fda01c36b5bf45,,Mon Apr 25 2022 21:55:40 GMT+0200 (Central European Summer Time),1,15
4816647,0xc0feddfeb58d2f95f533a12d90268ca4d8d1e38c,,Mon Apr 25 2022 20:42:00 GMT+0200 (Central European Summer Time),1,17
4816610,0xb87951b4ca89d476652187b23a7cff9e7809fdc3,,Mon Apr 25 2022 20:27:50 GMT+0200 (Central European Summer Time),1,22
4816535,0xb66aff6de420fc8cbb1a2940e0a1e53728214e72,,Mon Apr 25 2022 19:55:35 GMT+0200 (Central European Summer Time),1,7
4815916,0x7c818d46acef870ea88137bf553594f4803872ca,metastoic.eth,Mon Apr 25 2022 19:13:05 GMT+0200 (Central European Summer Time),1,50
4815737,0xf61cabba1e6fc166a66bca0fcaa83762edb6d4bd,leo21.sismo.eth,Mon Apr 25 2022 17:46:15 GMT+0200 (Central European Summer Time),1,39
4815586,0x9be06a9f5299752c5c56e280b2c1985267fe098a,,Mon Apr 25 2022 16:53:55 GMT+0200 (Central European Summer Time),1,138
4815567,0xbdac3faedb508f26c7e81c099e0d646eb96c5b39,rafalleszko.eth,Mon Apr 25 2022 16:50:35 GMT+0200 (Central European Summer Time),1,7
4815551,0xed625c9aba1245fa8e22eb1f1825881517a9dce7,,Mon Apr 25 2022 16:46:55 GMT+0200 (Central European Summer Time),1,3
4815447,0x3f9023dc53798ffbd321b296e9480729fb4d870a,flomojo.eth,Mon Apr 25 2022 16:20:15 GMT+0200 (Central European Summer Time),1,44
4815347,0xdb69f86bb91809427c10d3b05344a19996c4bba7,zoma.eth,Mon Apr 25 2022 16:05:00 GMT+0200 (Central European Summer Time),1,46
4815178,0x0f3bc55981aa660eb755d4cf4037e347d2ca6320,shiki.argent.xyz,Mon Apr 25 2022 15:34:55 GMT+0200 (Central European Summer Time),1,5
4815145,0x979284053aa656630961bfbcea2e4ac233b898b8,hamer.eth,Mon Apr 25 2022 15:28:40 GMT+0200 (Central European Summer Time),1,98
4815099,0x7dbf85de9ee45327c243bf74f1e85309cab12441,kitteh.eth,Mon Apr 25 2022 15:18:55 GMT+0200 (Central European Summer Time),1,6
4815072,0x391d0f4428e2e0c24681c92ad168251b1d2281f6,0xconi.eth,Mon Apr 25 2022 15:11:00 GMT+0200 (Central European Summer Time),1,11
4814927,0xa4f3dc258add4030668c58505ab5a6a44c6058d1,,Mon Apr 25 2022 14:40:15 GMT+0200 (Central European Summer Time),1,1
4814828,0xfc484c871e5ebd1db1e52494a094e1a55b7a2f9d,,Mon Apr 25 2022 14:05:10 GMT+0200 (Central European Summer Time),1,4
4814809,0x263785fb7a29fe1bfa2c5dc4d1bb1766e22fa2b5,,Mon Apr 25 2022 13:59:50 GMT+0200 (Central European Summer Time),1,6
4814775,0x80dd72e4252f2d54af2b131d9ab09af24f893ae1,doro.eth,Mon Apr 25 2022 13:44:00 GMT+0200 (Central European Summer Time),1,27
4814677,0x3345aebb001a157b0f18581ee806fa90604f8822,,Mon Apr 25 2022 13:11:05 GMT+0200 (Central European Summer Time),1,3
4814598,0x9c81e538b9523ca46421a03f1c351b00b765b92f,,Mon Apr 25 2022 12:49:25 GMT+0200 (Central European Summer Time),1,36
4814589,0x1fda4692515dfd6f3c957d32825a8efc08d6123c,,Mon Apr 25 2022 12:46:15 GMT+0200 (Central European Summer Time),1,3
4814492,0xca4b599a1deac69df773d11a9fbb697e53cb0328,,Mon Apr 25 2022 12:26:45 GMT+0200 (Central European Summer Time),1,11
4814474,0x32a25ffee3ae5d9faacb7d0331bc8e993e28bff0,,Mon Apr 25 2022 12:22:30 GMT+0200 (Central European Summer Time),1,10
4814412,0xdf9e356e3ff2862147cdded2aabd0d6eef06895e,,Mon Apr 25 2022 11:46:05 GMT+0200 (Central European Summer Time),1,3
4814390,0xdfd817e477ac9984812759a84a63601de16899dc,,Mon Apr 25 2022 11:39:15 GMT+0200 (Central European Summer Time),1,4
4814306,0x178b454aff453b2a81abff6112cb1ee51956e29c,,Mon Apr 25 2022 11:18:15 GMT+0200 (Central European Summer Time),1,10
4814228,0x955ef3d8ee65093218751a33fa331829356b9507,,Mon Apr 25 2022 10:52:15 GMT+0200 (Central European Summer Time),1,2
4814112,0x55f00fc8af050e170b99920c6c13993865a10b71,quincys.eth,Mon Apr 25 2022 10:10:25 GMT+0200 (Central European Summer Time),1,3
4814110,0x386f6b908640d9f394ef37bc1b8c3a4018fa3db1,antonwithgin.eth,Mon Apr 25 2022 10:09:35 GMT+0200 (Central European Summer Time),1,8
4814107,0xcc3f025e91bd10e6fcd951f5677e4fdee96207b5,,Mon Apr 25 2022 10:09:00 GMT+0200 (Central European Summer Time),1,1
4813400,0xe0ff737685fde7fd0933fc280d53978b3d0700d5,developera.eth,Mon Apr 25 2022 08:48:45 GMT+0200 (Central European Summer Time),1,87
4813387,0x38d77e28865fe9a412a0fa5f5f12cbea1f25a704,zord4n.eth,Mon Apr 25 2022 08:41:15 GMT+0200 (Central European Summer Time),1,17
4813381,0xca55123aba844d347d0a18d91a958eda531447ff,,Mon Apr 25 2022 08:37:50 GMT+0200 (Central European Summer Time),1,16
4813372,0xbf286562b534b4db341bc160e499fa890e2da90d,welf.eth,Mon Apr 25 2022 08:34:00 GMT+0200 (Central European Summer Time),1,2
4813367,0x0d997f115bc3bf3af0c0d8b46f6a748373ae3104,,Mon Apr 25 2022 08:31:00 GMT+0200 (Central European Summer Time),1,8
4813359,0xca5742fd3e53d942b6333d0ca30016414abfc1dc,,Mon Apr 25 2022 08:23:10 GMT+0200 (Central European Summer Time),1,33
4813355,0xcb30504f85a44771dc2b528c4441202aba012809,kasiasun.eth,Mon Apr 25 2022 08:19:50 GMT+0200 (Central European Summer Time),1,27
4813353,0x4b98c19d040f7296786d9d2b0cdbcc6b48adebda,alirizvi.eth,Mon Apr 25 2022 08:18:45 GMT+0200 (Central European Summer Time),1,14
4813350,0xb6647e02ae6dd74137cb80b1c24333852e4af890,lanski.eth,Mon Apr 25 2022 08:17:45 GMT+0200 (Central European Summer Time),2,33
4813343,0x52929847a44b243e7212a1ea8b505a436757d761,alexroan.eth,Mon Apr 25 2022 08:11:15 GMT+0200 (Central European Summer Time),1,11
4813291,0x715acc4a912f979279b9b3d3a46a3cf1e006c033,,Mon Apr 25 2022 07:30:45 GMT+0200 (Central European Summer Time),1,3
4813257,0xdd7a79b1b6e8dd444f99d68a7d493a85556944a2,ludens.eth,Mon Apr 25 2022 07:05:10 GMT+0200 (Central European Summer Time),1,3
4813250,0x75b72dca5945164bd6e4d173f289177a2d9f375f,,Mon Apr 25 2022 07:01:15 GMT+0200 (Central European Summer Time),1,13
4813211,0x0277b0ad0ba9b830797b671f77a1fcd1ba008003,,Mon Apr 25 2022 06:39:30 GMT+0200 (Central European Summer Time),1,4
4813203,0xe233589351e607cf7ab33c7c2b72b3e3ebf062fb,galimba.eth,Mon Apr 25 2022 06:36:10 GMT+0200 (Central European Summer Time),1,9
4812432,0xdc5670aa077520683e79cc54ebe1c70b5728ccdf,,Mon Apr 25 2022 01:45:25 GMT+0200 (Central European Summer Time),1,3
4812171,0xf7c012789aac54b5e33ea5b88064ca1f1172de05,konradkopp.eth,Mon Apr 25 2022 00:06:00 GMT+0200 (Central European Summer Time),1,40
4811890,0x39dae8c1c00aed49a93090e91d1043676f10b9f1,,Sun Apr 24 2022 23:42:15 GMT+0200 (Central European Summer Time),1,8
4811018,0x39b8edbc6d6bab985bf03b498166db588c00278e,,Sun Apr 24 2022 22:30:35 GMT+0200 (Central European Summer Time),1,15
4810821,0xae4701e448007a7e1396072841262a9c2da11196,,Sun Apr 24 2022 21:49:45 GMT+0200 (Central European Summer Time),1,15
4810721,0x685032582d7518192a2a5c97598d8c8796b9daca,nikoferro.eth,Sun Apr 24 2022 20:56:15 GMT+0200 (Central European Summer Time),1,11
4810708,0x06213dcf085bda3d0ebbf2a6173ffe319b013ca3,,Sun Apr 24 2022 20:47:05 GMT+0200 (Central European Summer Time),1,2
4810672,0xc79f203614dfd9a12e1923001a2bf9d3c261b11d,,Sun Apr 24 2022 20:31:30 GMT+0200 (Central European Summer Time),1,1
4810541,0x14567c95f4bf94a215e5076af3b1633aa9a69fbf,,Sun Apr 24 2022 19:31:50 GMT+0200 (Central European Summer Time),1,3
4810526,0xfc1e375ccf04a67c8aaaba3ac7aea7e260f970c4,,Sun Apr 24 2022 19:27:20 GMT+0200 (Central European Summer Time),1,26
4810464,0x86e12dfc4af4b077931a5b23b35699e775e84acd,toyvo.eth,Sun Apr 24 2022 19:07:35 GMT+0200 (Central European Summer Time),1,20
4810437,0x36551759fb490656d781b0b6a859c2e6813786ef,,Sun Apr 24 2022 18:56:45 GMT+0200 (Central European Summer Time),1,11
4810428,0x308fedfb88f6e85f27b85c8011ccb9b5e15bcbf7,makingprogress.eth,Sun Apr 24 2022 18:42:55 GMT+0200 (Central European Summer Time),1,5
4810426,0x5adf59ba7049d82b5a5d05373a4b27e62b43b30b,metaflaneur.eth,Sun Apr 24 2022 18:42:30 GMT+0200 (Central European Summer Time),1,3
4810344,0xf992f01b371ae1f9087b957edd95d6e844070ff9,ysglodian.eth,Sun Apr 24 2022 17:49:15 GMT+0200 (Central European Summer Time),1,15
4810150,0x9b18e9e9aa3dd35100b385b7035c0b1e44afca14,heeckhau.eth,Sun Apr 24 2022 16:45:25 GMT+0200 (Central European Summer Time),1,153
4810147,0xe14f9a19a5a35f61177a0228bd8bb495555259c8,andriidski.eth,Sun Apr 24 2022 16:43:35 GMT+0200 (Central European Summer Time),1,5
4810093,0x14ac79a79909aa55e3a8004ef53c47cc16cf5e9e,circuitnomad.eth,Sun Apr 24 2022 16:21:50 GMT+0200 (Central European Summer Time),1,24
4809780,0xac4361f56c82ed59d533d45129f407015d84702a,ethosdev.eth,Sun Apr 24 2022 15:06:45 GMT+0200 (Central European Summer Time),1,390
4809685,0xb18854a6e94023d97666f9af7d005c468aff7782,,Sun Apr 24 2022 14:54:35 GMT+0200 (Central European Summer Time),1,21
4809606,0x2d755e8357eb94c2d5407f4b4b85baf8f1ba8100,,Sun Apr 24 2022 14:43:35 GMT+0200 (Central European Summer Time),1,3
4809448,0x988a0ee78e78c704543c283cdc1777ad4e3fc287,,Sun Apr 24 2022 14:19:30 GMT+0200 (Central European Summer Time),1,21
4809226,0xa1aa2cd00ac64e4a5e4e8a5c70ffc9c3deb2f8f4,anthonynixon.eth,Sun Apr 24 2022 13:48:25 GMT+0200 (Central European Summer Time),1,3
4809169,0x2b1928b137232e279e11b010c7c0b4e084117d6b,,Sun Apr 24 2022 13:35:10 GMT+0200 (Central European Summer Time),1,59
4809168,0x26d4793a24edeba373505721e507aff2f5c7b58f,lewyp.eth,Sun Apr 24 2022 13:34:35 GMT+0200 (Central European Summer Time),1,33
4809124,0x64b51b755330e8c3bca0563670c751c3902eee0d,poap.martriay.eth,Sun Apr 24 2022 13:06:05 GMT+0200 (Central European Summer Time),1,231
4809075,0x4388dd160350554acb60ee933d669f5ea24c5ac2,,Sun Apr 24 2022 12:33:20 GMT+0200 (Central European Summer Time),1,15
4808989,0x007d5ae94eab649815441cfa55604743296572b7,,Sun Apr 24 2022 12:15:40 GMT+0200 (Central European Summer Time),1,5
4808945,0x088e6beb2bb157940c44440578cf07072eba1cd8,,Sun Apr 24 2022 11:57:55 GMT+0200 (Central European Summer Time),1,35
4808877,0x2ff38090312d6c25cead47cf7dda5c0af312df25,michaelherbig.eth,Sun Apr 24 2022 11:22:05 GMT+0200 (Central European Summer Time),1,36
4808828,0x7eae9e62add4f023cc521e2c5de1b6527a395cd2,,Sun Apr 24 2022 10:57:30 GMT+0200 (Central European Summer Time),1,2
4808806,0xe757f8bcfdd7e735ff3d74a4c9cd5d920ceb7eac,,Sun Apr 24 2022 10:35:40 GMT+0200 (Central European Summer Time),1,1
4808783,0x597cc598e207d40d77df34ead7fef38acf3cb933,skozin.eth,Sun Apr 24 2022 10:18:35 GMT+0200 (Central European Summer Time),1,6
4808782,0xeb3b9f824c8551a58a427aeaaa1044866bb5e28e,worthalter.eth,Sun Apr 24 2022 10:18:25 GMT+0200 (Central European Summer Time),1,21
4808773,0x1bdeb06bacbee928a3a8f373c513c093a2646dfe,,Sun Apr 24 2022 10:10:15 GMT+0200 (Central European Summer Time),1,4
4808763,0xe8aa94d2dd14a4043664f5ad138eeabab9177169,checkoutdao.eth,Sun Apr 24 2022 10:04:00 GMT+0200 (Central European Summer Time),1,11
4808748,0x6b89d4cb49ee46a4a31252b0e16f50550ccf67be,thomasbarker.eth,Sun Apr 24 2022 09:59:00 GMT+0200 (Central European Summer Time),1,29
4808718,0x7efd61398f080b8414ef3446dc8020d730f0c2fb,anthonyolo.eth,Sun Apr 24 2022 09:43:50 GMT+0200 (Central European Summer Time),1,13
4808714,0x4d62c70facbdb63d55ad03b1b4d483fa0d1af3da,pmisirov.eth,Sun Apr 24 2022 09:38:55 GMT+0200 (Central European Summer Time),1,28
4808710,0xd7d9d5602baed7a9d304c7cccc700d5df2b0123f,,Sun Apr 24 2022 09:36:15 GMT+0200 (Central European Summer Time),1,5
4808670,0x0fe8ef98cc0178487168beeab3555ea48c845652,,Sun Apr 24 2022 09:16:05 GMT+0200 (Central European Summer Time),1,2
4808656,0xd8de9aad59ee6ccd3264e035365f958965455c89,frian.eth,Sun Apr 24 2022 09:10:55 GMT+0200 (Central European Summer Time),1,6
4808605,0xb6d64d2df0f5943a686de38cf3611986041a7494,,Sun Apr 24 2022 08:48:55 GMT+0200 (Central European Summer Time),1,64
4808495,0x82c161a0dcb73d518d4195c1181b8eeca520c075,,Sun Apr 24 2022 07:56:15 GMT+0200 (Central European Summer Time),1,13
4808484,0xa813f24ee257f1c0122e81be983eaf6eba24b4fc,,Sun Apr 24 2022 07:51:15 GMT+0200 (Central European Summer Time),1,1
4808424,0xc5ff610b68eeac055c6d9d17f949aee3f870ad39,,Sun Apr 24 2022 07:24:05 GMT+0200 (Central European Summer Time),1,23
4808417,0xf25e4e156ec12450b8102061be2c1b0590723717,,Sun Apr 24 2022 07:18:15 GMT+0200 (Central European Summer Time),1,2
4808394,0x37a7d8b44feee7832b8ca48d8f28a63f13d7bb39,,Sun Apr 24 2022 07:02:10 GMT+0200 (Central European Summer Time),1,16
4808360,0x44dc4e3309b80ef7abf41c7d0a68f0337a88f044,dayanx.eth,Sun Apr 24 2022 06:35:05 GMT+0200 (Central European Summer Time),1,44
4808279,0x8ef6da2ccfeed6643ef58cf4446f57fe3498415c,usdftx.eth,Sun Apr 24 2022 05:08:20 GMT+0200 (Central European Summer Time),1,1
4807720,0x872969292913e56100af0a26e1067ab621d6ea9f,,Sun Apr 24 2022 01:12:15 GMT+0200 (Central European Summer Time),2,26
4807102,0xfe6b7a4494b308f8c0025dcc635ac22630ec7330,jrey.eth,Sat Apr 23 2022 23:32:20 GMT+0200 (Central European Summer Time),1,10
4806920,0xb5df8d6a580a78443e92d686968b3701a3e9f067,,Sat Apr 23 2022 23:13:50 GMT+0200 (Central European Summer Time),1,37
4806745,0x955866ee0bd3b8b0be4d4ea306670f34b90ef3ed,nic.ethkl.eth,Sat Apr 23 2022 22:21:55 GMT+0200 (Central European Summer Time),1,19
4806660,0x06173255ab5e2870aaa84bf545e2563055755959,,Sat Apr 23 2022 22:05:50 GMT+0200 (Central European Summer Time),1,16
4806487,0x6467af439550afb44f002b5534bef680811c9c38,0xndru.eth,Sat Apr 23 2022 20:57:00 GMT+0200 (Central European Summer Time),1,2
4806456,0x3c0378ae576c849eec786d800dc1d8fe795be52f,sebastinez.radicle.eth,Sat Apr 23 2022 20:33:15 GMT+0200 (Central European Summer Time),1,2
4806347,0xc3a6001dc4dcae7c9859a0c6b0aca84ed98e4da6,,Sat Apr 23 2022 19:55:00 GMT+0200 (Central European Summer Time),1,3
4806294,0x30c3f5e956f70e1a25f3f7313cb47c4698933090,expede.eth,Sat Apr 23 2022 19:24:30 GMT+0200 (Central European Summer Time),1,4
4806060,0x61c4a38d7e9ea4095fa7d507cf72bf61eb5e1556,sajida.eth,Sat Apr 23 2022 17:56:10 GMT+0200 (Central European Summer Time),1,29
4805935,0xeeefdafc737bccf379b92c73aba754d952d35cd7,janole.eth,Sat Apr 23 2022 17:26:35 GMT+0200 (Central European Summer Time),1,16
4805921,0x86db06268e7a68b99e979faca4590147c0d68037,,Sat Apr 23 2022 17:22:15 GMT+0200 (Central European Summer Time),1,41
4805787,0x329d6e603c3baf79419bfc151d4ef0e730cdd9f8,,Sat Apr 23 2022 16:59:05 GMT+0200 (Central European Summer Time),1,2
4805621,0x546331736fd35fa16c51e54e1302a5f53a8f8370,rafaelgf.eth,Sat Apr 23 2022 16:14:40 GMT+0200 (Central European Summer Time),1,4
4805562,0xf2aa32bb8d0a9998d35b8a858a9f0e3b8704546a,,Sat Apr 23 2022 16:01:20 GMT+0200 (Central European Summer Time),1,16
4801958,0xa7018a4f1ba4f414d32cd419151225245cf528af,short1.eth,Sat Apr 23 2022 14:28:50 GMT+0200 (Central European Summer Time),1,5
4801860,0xad0d48a8eeca41da04bf4697b41ffeabca9d9c5f,,Sat Apr 23 2022 14:14:25 GMT+0200 (Central European Summer Time),1,36
4801779,0xdcdb52f336ed4e0577f2ab6b298269aaf20a1ec1,rickvm.eth,Sat Apr 23 2022 14:07:45 GMT+0200 (Central European Summer Time),1,14
4801678,0x869d26368b52eda76acefc9d7dbe2f91259b8762,,Sat Apr 23 2022 13:55:30 GMT+0200 (Central European Summer Time),1,23
4801629,0xa07db7027ac04d838fd4de17b1e3cadaf4948224,,Sat Apr 23 2022 13:49:35 GMT+0200 (Central European Summer Time),1,1
4801607,0x7ee8c961eca432cafaaf2dab24c0d12e85b8e367,brtk.eth,Sat Apr 23 2022 13:45:50 GMT+0200 (Central European Summer Time),1,1
4801399,0x3b4dc01ea12cfd5486780580a373f8654d3dd3c8,,Sat Apr 23 2022 13:26:25 GMT+0200 (Central European Summer Time),1,1
4801267,0x05580ce471e15ac5b59638011b01fb29b1ab2a77,,Sat Apr 23 2022 13:07:40 GMT+0200 (Central European Summer Time),1,5
4800972,0x5903be9f630c865f9d3284b3c58d0d497d57d972,,Sat Apr 23 2022 12:20:55 GMT+0200 (Central European Summer Time),1,34
4800797,0x576f0256b16dc48ddca113de59e30dc559795d77,bullduck.eth,Sat Apr 23 2022 11:59:55 GMT+0200 (Central European Summer Time),1,1
4800513,0xbef13c0589f4996ce1497c8a4d4d214a77c7e3fa,,Sat Apr 23 2022 11:28:20 GMT+0200 (Central European Summer Time),1,11
4800466,0x31eb2d493a204cb97e146dd1b117f179751c994c,rorhug.eth,Sat Apr 23 2022 11:21:45 GMT+0200 (Central European Summer Time),1,29
4800448,0x4373b40b039ee63c57158bf9bc28b7a17d967f00,,Sat Apr 23 2022 11:20:00 GMT+0200 (Central European Summer Time),1,1
4800420,0x9ba13f69a12e16cffde8b6ec31ae48f60296ffb3,,Sat Apr 23 2022 11:16:05 GMT+0200 (Central European Summer Time),1,4
4800326,0x97ba0bf385801a9ac8a9ac933509eb4151843317,,Sat Apr 23 2022 11:02:10 GMT+0200 (Central European Summer Time),1,16
4800269,0xb931b16483d543c34c2ea15adf5efe8724b54a40,,Sat Apr 23 2022 10:54:40 GMT+0200 (Central European Summer Time),1,13
4799991,0x7777238023ba22d86266a5fe43d0b6e17d05d2c5,,Sat Apr 23 2022 10:22:55 GMT+0200 (Central European Summer Time),1,51
4799950,0x0f389b183f4d5beba2169bf38d13544e590f263f,,Sat Apr 23 2022 10:18:30 GMT+0200 (Central European Summer Time),1,1
4799891,0xfacef700458d4fc9746f7f3e0d37b462711ff09e,0xface.eth,Sat Apr 23 2022 10:13:40 GMT+0200 (Central European Summer Time),1,88
4799890,0x42430bec75cc19f62aecf92b4af81dc25633df7a,,Sat Apr 23 2022 10:13:15 GMT+0200 (Central European Summer Time),1,31
4799874,0x3b1e17b3fc8b2b2c5fbb995fb3e1de95a4d7cf7d,,Sat Apr 23 2022 10:12:40 GMT+0200 (Central European Summer Time),2,13
4799678,0x86cc0a5ac3f25ace6b4823fd6888b8cc58689ca6,,Sat Apr 23 2022 09:55:55 GMT+0200 (Central European Summer Time),1,4
4799667,0x301605c95acbed7a1fd9c2c0deee964e2afbd0c3,kosmostasis.eth,Sat Apr 23 2022 09:54:40 GMT+0200 (Central European Summer Time),1,199
4799473,0x7a197d132441970737b4a4558a3fe4817db9545c,,Sat Apr 23 2022 09:31:45 GMT+0200 (Central European Summer Time),1,2
4799450,0xd66e40b0c30595bec72153b502ac1e0c4785991b,,Sat Apr 23 2022 09:29:30 GMT+0200 (Central European Summer Time),1,8
4799419,0xe262ce8343d4c0608eecc8bf27bb1af8bee5a4c3,snojj.eth,Sat Apr 23 2022 09:25:55 GMT+0200 (Central European Summer Time),1,14
4799398,0x82419aeea8884ce41e910591b5e21fff0e1417d7,,Sat Apr 23 2022 09:21:15 GMT+0200 (Central European Summer Time),1,15
4799367,0x63efef6534087e3d6e2f622b7e89b8453184dda6,nasqo.eth,Sat Apr 23 2022 09:13:20 GMT+0200 (Central European Summer Time),1,4
4799327,0xd5288ed50a195017e5b30595f65091a7767817a4,0xmafer.eth,Sat Apr 23 2022 09:07:10 GMT+0200 (Central European Summer Time),1,57
4799270,0x9e3c4feb3d534dca84de0afb5d36c4f72de9c3fc,,Sat Apr 23 2022 08:54:25 GMT+0200 (Central European Summer Time),1,31
4799169,0x51f85eb6fdfab2af14e7c6cb626f68af78ef42f7,0xnats.eth,Sat Apr 23 2022 08:45:30 GMT+0200 (Central European Summer Time),1,29
4799167,0x9aa54d6509dada5c818a699f926ea0f565b6acea,ftemari.eth,Sat Apr 23 2022 08:45:10 GMT+0200 (Central European Summer Time),1,29
4799151,0x2df018034575d6a7e976a53c2cf6ce4ea9768779,,Sat Apr 23 2022 08:43:45 GMT+0200 (Central European Summer Time),1,10
4799076,0xd3122b4302b7bd2554774c71b6be1553b3a51239,piablo.eth,Sat Apr 23 2022 08:34:45 GMT+0200 (Central European Summer Time),1,25
4799043,0x3611f1066e44271519fa7044cf87eb81f58e99f9,,Sat Apr 23 2022 08:31:55 GMT+0200 (Central European Summer Time),1,40
4799035,0x02e59662c4bb7c24f4738d3d44425a387f6387d9,,Sat Apr 23 2022 08:29:40 GMT+0200 (Central European Summer Time),1,1
4799001,0xb7e9a292da2e7b7d2acf9a3fd7f5f6498b37a358,momentsofspace.eth,Sat Apr 23 2022 08:26:55 GMT+0200 (Central European Summer Time),1,2
4798793,0x785de3ac19f26e22e029605e407e728c1660714f,,Sat Apr 23 2022 08:09:45 GMT+0200 (Central European Summer Time),1,8
4798778,0xa4c58baf393ebf3a281a4bc6152ae084e63dc28e,kaylab.eth,Sat Apr 23 2022 08:06:45 GMT+0200 (Central European Summer Time),1,131
4798686,0x356c6e0e8a60166371efc608cde3b9e61df2d112,,Sat Apr 23 2022 07:59:30 GMT+0200 (Central European Summer Time),1,7
4798666,0x221457ca59d33168dad241cd547006d563dbf84f,,Sat Apr 23 2022 07:57:20 GMT+0200 (Central European Summer Time),1,10
4798614,0x82e5e70bd640475050d7aec4086b45fe6e22ad57,,Sat Apr 23 2022 07:54:25 GMT+0200 (Central European Summer Time),1,47
4798402,0xc1e6d95ecde3f0cb2791eebcea6b6aff045c347b,thi-c.eth,Sat Apr 23 2022 07:30:15 GMT+0200 (Central European Summer Time),1,16
